result_file,nb_monte_carlo,max_iterations,nbframes_stop,alpha,alpha_max,alpha_min,alpha_step,frames_tested,frames_decoded_clean,frames_baseline_only_decoded,frames_ml_needed,frames_ml_escaped,frames_ml_no_escape,frames_ml_invoked_decoded_clean,ml_escape_effectiveness_pct,stagnation_events,ml_calls,ml_escapes
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,901,801,619,282,282,0,182,100.000000,25,10241,6440
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,1936,1836,1578,358,358,0,258,100.000000,6,11782,7063
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,4951,4851,4509,442,441,1,342,99.773756,89,11757,7356
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,19318,19218,18617,701,701,0,601,100.000000,256,14059,8175
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,61266,61166,60597,669,669,0,569,100.000000,139,13143,7672
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.070000,0.005000,0.005000,370603,370503,369700,903,902,1,803,99.889258,312,14420,8404
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.070000,0.070000,0.005000,0.005000,108,8,2,106,106,0,6,100.000000,194,3290,2444
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.065000,0.070000,0.005000,0.005000,126,26,6,120,120,0,20,100.000000,168,3484,2558
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.060000,0.070000,0.005000,0.005000,132,32,9,123,123,0,23,100.000000,141,3485,2626
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.055000,0.070000,0.005000,0.005000,221,121,49,172,172,0,72,100.000000,127,4157,3063
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.050000,0.070000,0.005000,0.005000,363,263,135,228,228,0,128,100.000000,163,4736,3417
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.045000,0.070000,0.005000,0.005000,558,458,283,275,274,1,175,99.636364,169,4964,3531
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.040000,0.070000,0.005000,0.005000,1388,1288,964,424,424,0,324,100.000000,148,6184,4363
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.035000,0.070000,0.005000,0.005000,3217,3117,2636,581,580,1,481,99.827883,138,7000,4833
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.030000,0.070000,0.005000,0.005000,9400,9300,8555,845,845,0,745,100.000000,249,7921,5493
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.025000,0.070000,0.005000,0.005000,33508,33408,32329,1179,1179,0,1079,100.000000,351,9340,6229
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.070000,0.005000,0.005000,143322,143222,141701,1621,1617,4,1521,99.753239,452,9732,6697
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.070000,0.005000,0.005000,893584,893484,891487,2097,2094,3,1997,99.856938,459,11530,7638
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.010000,0.070000,0.005000,0.005000,1000000,999986,999694,306,305,1,292,99.673203,56,1476,991
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.005000,0.070000,0.005000,0.005000,1000000,1000000,999990,10,10,0,10,100.000000,0,34,32
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,5000000,100,100,0.005000,0.005000,-0.995000,1.000000,5000000,5000000,4999946,54,54,0,54,100.000000,1,118,107
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.005000,0.005000,-0.995000,1.000000,10000000,9999997,9999884,116,116,0,113,100.000000,28,386,271
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.070000,0.070000,0.005000,0.005000,109,9,2,107,107,0,7,100.000000,200,4027,3243
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.065000,0.070000,0.005000,0.005000,120,20,6,114,114,0,14,100.000000,177,4082,3252
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.060000,0.070000,0.005000,0.005000,144,44,10,134,134,0,34,100.000000,171,4532,3584
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.055000,0.070000,0.005000,0.005000,255,155,60,195,195,0,95,100.000000,190,5586,4314
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.050000,0.070000,0.005000,0.005000,405,305,145,260,260,0,160,100.000000,235,6199,4854
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.045000,0.070000,0.005000,0.005000,878,778,453,425,425,0,325,100.000000,279,7995,6200
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.040000,0.070000,0.005000,0.005000,1979,1879,1349,630,630,0,530,100.000000,289,9460,7456
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.035000,0.070000,0.005000,0.005000,5502,5402,4506,996,996,0,896,100.000000,324,11400,8772
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.030000,0.070000,0.005000,0.005000,16576,16476,15094,1482,1482,0,1382,100.000000,407,13737,10544
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.025000,0.070000,0.005000,0.005000,73127,73027,70523,2604,2604,0,2504,100.000000,405,17797,13866
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.070000,0.005000,0.005000,242734,242634,240035,2699,2699,0,2599,100.000000,343,15056,11922
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.015000,0.070000,0.005000,0.005000,1479572,1479472,1476055,3517,3517,0,3417,100.000000,251,15765,12908
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.010000,0.070000,0.005000,0.005000,10000000,9999918,9997079,2921,2921,0,2839,100.000000,258,11113,9489
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.005000,0.070000,0.005000,0.005000,10000000,9999994,9999880,120,120,0,114,100.000000,21,569,479
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.070000,0.070000,0.005000,0.005000,108,8,2,106,106,0,6,100.000000,1,6136,4917
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.065000,0.070000,0.005000,0.005000,116,16,5,111,111,0,11,100.000000,1,6268,4938
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.060000,0.070000,0.005000,0.005000,120,20,9,111,111,0,11,100.000000,5,6282,4957
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.055000,0.070000,0.005000,0.005000,185,85,42,143,143,0,43,100.000000,2,6783,5319
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.050000,0.070000,0.005000,0.005000,264,164,101,163,163,0,63,100.000000,3,7574,5764
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.045000,0.070000,0.005000,0.005000,442,342,242,200,200,0,100,100.000000,38,7866,5928
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.040000,0.070000,0.005000,0.005000,823,723,561,262,262,0,162,100.000000,22,8559,6744
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.035000,0.070000,0.005000,0.005000,1686,1586,1377,309,309,0,209,100.000000,3,9251,6914
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.030000,0.070000,0.005000,0.005000,4334,4234,3938,396,396,0,296,100.000000,40,9636,7433
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.025000,0.070000,0.005000,0.005000,14076,13976,13573,503,503,0,403,100.000000,106,10349,7756
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.070000,0.005000,0.005000,44266,44166,43810,456,456,0,356,100.000000,73,9002,7323
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.015000,0.070000,0.005000,0.005000,233260,233160,232711,549,549,0,449,100.000000,42,9710,7965
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.010000,0.070000,0.005000,0.005000,2206700,2206600,2206064,636,636,0,536,100.000000,125,10333,8538
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.005000,0.070000,0.005000,0.005000,10000000,9999980,9999877,123,123,0,103,100.000000,31,1828,1512
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,75371,75271,74567,804,795,9,704,98.880597,617,8644,4056
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.019500,0.020000,0.005000,0.000500,80012,79912,79233,779,773,6,679,99.229782,655,8519,4004
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,48590,48490,48084,506,467,39,406,92.292490,1801,8220,1504
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.019500,0.020000,0.005000,0.000500,68933,68833,68287,646,597,49,546,92.414861,1894,8673,1644
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,44063,43963,43605,458,450,8,358,98.253275,2262,4139,1308
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,265624,265524,262717,2907,2907,0,2807,100.000000,505,16133,12618
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.020000,0.020000,0.005000,0.000500,160272,160172,158510,1762,1762,0,1662,100.000000,291,11916,9019
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.019500,0.020000,0.005000,0.000500,187390,187290,185572,1818,1818,0,1718,100.000000,237,11863,9063
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.019000,0.020000,0.005000,0.000500,214509,214409,212649,1860,1860,0,1760,100.000000,200,12112,9241
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.018500,0.020000,0.005000,0.000500,248029,247929,246279,1750,1750,0,1650,100.000000,231,11246,8712
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.018000,0.020000,0.005000,0.000500,306070,305970,304169,1901,1901,0,1801,100.000000,245,12034,9276
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.017500,0.020000,0.005000,0.000500,390536,390436,388444,2092,2092,0,1992,100.000000,256,12775,9763
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.017000,0.020000,0.005000,0.000500,451445,451345,449365,2080,2080,0,1980,100.000000,206,12297,9306
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.016500,0.020000,0.005000,0.000500,532182,532082,530135,2047,2047,0,1947,100.000000,103,12038,9243
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.016000,0.020000,0.005000,0.000500,555820,555720,553920,1900,1900,0,1800,100.000000,238,11210,8650
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015500,0.020000,0.005000,0.000500,774485,774385,772267,2218,2218,0,2118,100.000000,180,12224,9347
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.015000,0.020000,0.005000,0.000500,933306,933206,931071,2235,2235,0,2135,100.000000,114,12242,9273
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.014500,0.020000,0.005000,0.000500,1000000,999925,998004,1996,1996,0,1921,100.000000,177,10392,7884
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.014000,0.020000,0.005000,0.000500,1000000,999931,998378,1622,1622,0,1553,100.000000,118,8810,6767
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.013500,0.020000,0.005000,0.000500,1000000,999934,998551,1449,1449,0,1383,100.000000,70,7981,6117
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.013000,0.020000,0.005000,0.000500,1000000,999953,998935,1065,1065,0,1018,100.000000,31,5504,4266
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.012500,0.020000,0.005000,0.000500,1000000,999954,999078,922,922,0,876,100.000000,29,4959,3883
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.012000,0.020000,0.005000,0.000500,1000000,999974,999239,761,761,0,735,100.000000,40,3720,2817
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.011500,0.020000,0.005000,0.000500,1000000,999975,999442,558,558,0,533,100.000000,49,2923,2288
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.011000,0.020000,0.005000,0.000500,1000000,999984,999491,509,509,0,493,100.000000,23,2449,1772
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.010500,0.020000,0.005000,0.000500,1000000,999985,999643,357,357,0,342,100.000000,14,1844,1434
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.010000,0.020000,0.005000,0.000500,1000000,999987,999706,294,294,0,281,100.000000,7,1641,1242
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.009500,0.020000,0.005000,0.000500,1000000,999994,999769,231,231,0,225,100.000000,8,959,707
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.009000,0.020000,0.005000,0.000500,1000000,999989,999818,182,182,0,171,100.000000,5,1179,911
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.008500,0.020000,0.005000,0.000500,1000000,999998,999888,112,112,0,110,100.000000,3,498,369
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.008000,0.020000,0.005000,0.000500,1000000,999993,999878,122,122,0,115,100.000000,10,620,489
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.007500,0.020000,0.005000,0.000500,1000000,999999,999917,83,83,0,82,100.000000,0,330,233
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.007000,0.020000,0.005000,0.000500,1000000,999998,999954,46,46,0,44,100.000000,1,269,210
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.006500,0.020000,0.005000,0.000500,1000000,999997,999961,39,39,0,36,100.000000,0,226,170
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.006000,0.020000,0.005000,0.000500,1000000,1000000,999977,23,23,0,23,100.000000,2,87,63
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.005500,0.020000,0.005000,0.000500,1000000,999999,999975,25,25,0,24,100.000000,1,169,132
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,1000000,100,100,0.005000,0.020000,0.005000,0.000500,1000000,1000000,999987,13,13,0,13,100.000000,0,39,29
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,245952,245852,243262,2690,2690,0,2590,100.000000,847,16807,10750
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.020000,0.020000,0.005000,0.000500,285640,285540,282507,3133,3133,0,3033,100.000000,462,16094,13155
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.019500,0.020000,0.005000,0.000500,290920,290820,288048,2872,2872,0,2772,100.000000,385,14896,12195
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.030000,0.030000,0.005000,0.000500,18745,18645,17088,1657,1657,0,1557,100.000000,464,13944,11214
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.029500,0.030000,0.005000,0.000500,17061,16961,15644,1417,1417,0,1317,100.000000,438,11799,9439
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.029000,0.030000,0.005000,0.000500,19825,19725,18361,1464,1464,0,1364,100.000000,425,11765,9552
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.028500,0.030000,0.005000,0.000500,22310,22210,20788,1522,1522,0,1422,100.000000,376,12269,9882
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.030000,0.030000,0.005000,0.000500,18745,18645,17088,1657,1657,0,1557,100.000000,464,13944,11214
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.029500,0.030000,0.005000,0.000500,17061,16961,15644,1417,1417,0,1317,100.000000,438,11799,9439
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.030000,0.030000,0.005000,0.005000,18745,18645,17088,1657,1657,0,1557,100.000000,464,13944,11214
results/IRISC_P_dv3_R050_L54_N1296/ml/simulation.res,10000000,100,100,0.025000,0.030000,0.005000,0.005000,63291,63191,61069,2222,2222,0,2122,100.000000,467,14700,11847
